data/ca/43323/10478311/617044706.html,Embassy Suites by Hilton Minneapolis Downtown,"""The MSP Embassy Suites was conveniently located to the MSP Convention Center.  I could catch the FREE city bus, or get one of the Convention courtesy cars to transport me at an inexpensive fee.  It was an unforgettable experience!",5,positive
data/ca/43323/10478311/618197653.html,Embassy Suites by Hilton Minneapolis Downtown,"""My first time in Minneapolis and this hotel is minutes from all the good local sights. Rooms are incredibly spacious and newly updated. WiFi was good, gym had plenty of equipment and the breakfast was well stocked. Happy hour was good too! Entrance into the skyway is right on the premise!!!",5,positive
data/ca/43323/10478311/618847659.html,Embassy Suites by Hilton Minneapolis Downtown,"""The hotel was one that was recommended, as our conference was on site.  I was absolutely delighted with the room and the amenities, like the Happy Hour and breakfast that were part of the package.  The room was spotless and well-appointed.  Harold, at the front desk, was a gem with my wonky key.  A terrific experience ... all the way around.  ",5,positive
data/ca/43323/10478311/619095239.html,Embassy Suites by Hilton Minneapolis Downtown,"""I chose this hotel mostly for the free breakfast and happy hour except the happy hour way way too busy that it wasn\u2019t worth my time fighting the crowd for a drink. It was so loud in the lobby during check it that I couldn\u2019t hear the person checking me in. Also, the elevators are extremely slow. One thing that makes me furious is the cost of parking. $45 a night is absolutely insane! To be a Hilton Honors member and to have to still pay that ridiculous cost to park my car makes me furious. However the rooms are very nice and clean and breakfast was great.",3,negative
data/ca/43323/10478311/619534034.html,Embassy Suites by Hilton Minneapolis Downtown,"""We hosted a group of 300 men at the hotel for a weekend of business and life leadership. The facility was amazing and the staff was extremely accommodating! Could not ask for a better venue in downtown Minneapolis! ",5,positive
data/ca/43323/10478311/624428629.html,Embassy Suites by Hilton Minneapolis Downtown,"""An ideal base for business trips. The rooms are great - they have everything you could need for a very comfortable stay, plus are - as usual for US - immaculately clean and tidy.\n\nWe hired a meeting room for 2 days of business meetings. The room was great - although like many conference places they seem to overlook the fact that most people need laptops and therefore power. I don't know why hotels and conference centres don't just assume that every seat needs to be in close range of a power socket and USB socket - and get these stacked tower socket outlets to put on the tables.\n\nThe meeting catering was good if a bit over-attentive. It interrupts the flow of a meeting to disturb us asking for food choices.",4,positive
data/ca/43323/10478311/626832389.html,Embassy Suites by Hilton Minneapolis Downtown,"""The hotel is very nice.  It's actually very, very nice.  What I LOVED the most was there was NO atrium like most Embassy Suites.  I loved the fact that there was no open space and when I opened the door, it was a quiet \""enclosed\"" hall like most hotels.  Embassy suites is already my \""go to\"" hotel so of course all the other amenities were top notched.  The food was hot and plentiful. The eating area was always clean and visually appealing.  Although my room was quite beautiful and well appointed, My only regret with the hotel is I should have upgraded to premium or corner room for more space.  I am extremely appreciative to the staff for allowing me extended time in the hotel and allowing me to change rooms due to  minor issue with the heater.  The front desk person Troyvetta and supervisor Josh, were my heroes  during my stay and I want to make sure I say again...\u2026..THANK YOU.  The housekeeping staff was attentive and speedy when requesting items.   Bottom-line, you can't go wrong staying at this hotel and you will not be disappointed.  Like all other reviews, the hotel is GORGEOUS and the staff are simply AMAZING. I didn't meet anyone at this hotel who didn't engage me with a genuine smile.  It was a 100% smile zone hotel.  If by chance I ever return to Minnesota (which is doubtful due to it being soooooooo bitterly cold in this state.  It snowed during the time we were here BUT in my home state it was 82 degrees on the same day), anyway I would surely stay here again and I have already recommended this hotel to others.  Thanks again staff for a wonderful, relaxing and problem FREE stay.  I truly enjoyed my stay",5,positive
data/ca/43323/10478311/627281086.html,Embassy Suites by Hilton Minneapolis Downtown,"""Staff was great upon arrival and departure. And I did not feel pressured by valet or doorman staff. Great accommodations for our stay, and within walking distance from many great sites in downtown Minneapolis.",5,positive
data/ca/43323/10478311/627367845.html,Embassy Suites by Hilton Minneapolis Downtown,"""We attended the Phil Collins concert and chose the Embassy Suites due to its proximity to the concert location and because of the Hilton brand. The service was great and efficient, especially given the amount of people who were checking in and also going to the concert. The front desk staff was very friendly and helpful, Josh and the staff did a fantastic job getting guests checked in and on our way!  The managers reception was a great time meeting other fans and hanging out before the concert. Our room was beautiful, well appointed and very comfortable. It was also incredibly quiet given the downtown location. We\u2019ll definitely be back!",5,positive
data/ca/43323/10478311/628041675.html,Embassy Suites by Hilton Minneapolis Downtown,"""... if you want to put makeup on in the bathroom. Or if you want to shave in the bathroom. Honestly, who was the idiot who selected the lighting\u002Fmirror setup in the bathrooms? This is the worst lighting of any bathroom in the history of the world, and obviously selected by someone who neither wears makeup or shaves. Too bad because the location is great and as always, the included breakfast really makes this hotel a good bargain. But the bathroom lighting is atrocious.",3,negative
data/ca/43323/10478311/633280767.html,Embassy Suites by Hilton Minneapolis Downtown,"""I\u2019ve stayed at a lot of Embassy Suites and this is one of the best!  Spacious rooms, welcoming front desk staff, and great breakfast.  My room was clean and the bed was very comfortable.  The hotel is connected to the Skyway system on the second floor.  I skipped the manager\u2019s reception - too crowded.  I did self park my car nearby, the valet is pretty pricey.  Still, it\u2019s a great place to stay in Minneapolis!",5,positive
data/ca/43323/10478311/634426076.html,Embassy Suites by Hilton Minneapolis Downtown,"""We were in town for a concert at the end of October and stayed here. The first thing you notice when you walk in is the smell. It's heavenly. I don't know what it is or how they do that, but I wish my house smelled like that. The front desk was super friendly and checked for upgrades for me without me even asking! The manger's reception with free snacks and cocktails was very lively - a really fun perk to staying here. Our room was perfect. We had a 2 room King suite. I appreciated the extra space but the best part, in my opinion, was the shower. Beautifully done, I liked the fact that the handle to turn it on was right by the shower door, while the spout was on the other side. I appreciated not having to climb all the way into the shower just to turn it on! Beds and pillows were super comfortable. Great neighborhood with a really good Irish Pub next door. Would absolutely stay here again - and I think I've stayed in almost every hotel in the area by now! This is my favorite.",5,positive
data/ca/43323/10478311/634688143.html,Embassy Suites by Hilton Minneapolis Downtown,"""Very good value for the location, amenities and comfortableness of the hotel.  The front desk staff are friendly and helpful.  Skyway connected which is great in the winter.  The only draw back I experienced was the internet.  Bring your hotspot if you need to use your computer in your room.  ",4,positive
data/ca/43323/10478311/634702464.html,Embassy Suites by Hilton Minneapolis Downtown,"""Location was perfect for work meetings downtown. Right on the sky walk, so almost all of our endeavors were indoors. Easy access to sporting events and not a far uber or walk away from just about everything else. Staff was friendly, Evan at the Front Desk was wonderful. Really enjoyed the happy hour at the bar and the convenience to the local pub being right off the lobby. Made this work trip easy to navigate and served as a great home base. Rooms were well spaces and adequate for business or pleasure! No major frills, but you know what you are getting with this brand and it did not disappoint.",4,positive
data/ca/43323/10478311/635212660.html,Embassy Suites by Hilton Minneapolis Downtown,"""Great location, close to Target Center.  The free happy hour was a great perk.  Comfy beds, clean rooms.  We arrived earlier than check in and they checked us in early...this was very helpful.  Would definitely stay here again.",5,positive
data/ca/43323/10478311/637612443.html,Embassy Suites by Hilton Minneapolis Downtown,"""It was everything I needed....location, service, amenities, and accommodations. For the number of guest rooms and capacity, the hotel was quiet. Bed was comfortable and breakfast was good. Right next to the Metro and just a couple stops from US Bank Stadium. Oh and the valet service is worth it.",5,positive
data/ca/43323/10478311/637899226.html,Embassy Suites by Hilton Minneapolis Downtown,"""Rooms are modern and clean - exceeded my expectations. There was an excellent complimentary breakfast, which made this hotel a great value. Location is excellent as well with nice view of the downtown area.",5,positive
data/ca/43323/10478311/638039508.html,Embassy Suites by Hilton Minneapolis Downtown,"""We had an amazing stay at this beautiful property with great food and a first class  Managers  Reception each evening The Location is perfect right on the skyway for easy access to other parts of downtown",5,positive
data/ca/43323/10478311/638207584.html,Embassy Suites by Hilton Minneapolis Downtown,"""this was my second time at this hotel in past two years - both times highly satisfied.  It's located in a good spot, there are some really good restaurants within walking or short ride distance.  comfortable beds, dark rooms, separate living rooms if you choose (which I did).  they also have a made to order breakfast omelet free breakfast.  just cannot beat this deal",5,positive
data/ca/43323/10478311/638218760.html,Embassy Suites by Hilton Minneapolis Downtown,"""Excellent and modern hotel in a perfect spot. Check-in was a breeze and we were even able to check in early. The evening reception was a wonderful treat and a great socializing event. This downtown property is right in the middle of everything. Close to the Target Center and Target Field. Numerous restaurants and bars are close by. An added bonus is the free hotel breakfast. I would definitely recommend this property to anyone staying downtown!",5,positive
data/ca/43323/10478311/641472479.html,Embassy Suites by Hilton Minneapolis Downtown,"""Our corner suite was great, nice view of the downtown area. This made the night that much more elegant. The managers reception was a great way to relax after the drive and a great way to meet other travelers.",5,positive
data/ca/43323/10478311/641504425.html,Embassy Suites by Hilton Minneapolis Downtown,"""If you are looking for a place to stay for a decent price, with amenities and comfort, this is a good hotel for you. Enjoy your time and get the most of your stay. From parking, to the room, through your time spent, I recommend this hotel.",5,positive
data/ca/43323/10478311/641740173.html,Embassy Suites by Hilton Minneapolis Downtown,"""We were surprised at checkout with a $45\u002Fnight parking fee for a weekend stay when there were no sporting or concert events in town. The checkout person at the front desk charged us only half of this fee because she understood the absurdity of this charge when it was never mentioned on the Embassy Suites website, nor at check-in. Everything else about the hotel was excellent.",4,positive
data/ca/43323/10478311/641811178.html,Embassy Suites by Hilton Minneapolis Downtown,"""Let's start by saying that this is a beautiful Hilton property. It's nicely furnished in a modern decor. That being said there are some trade-offs to staying here. If you are staying here for a meeting downtown and\u002For plan to do all of your business within the Skyway system walking then this might be a good place for you.  However, if you plan to drive please be aware that there is no hotel parking--only Valet ($55\u002Fnight!) and the service for this was not expedient.  It is also difficult to navigate on your first experience.  This property has a nice morning breakfast and evening reception, but the staff leave something to be desired.  So, at the end of the day if you desire convenience for a downtown meeting and don't mind the staff, then I'd stay here. However, if you have business in the outskirts of the city (aka suburbs, as I did), I would highly recommend staying outside of downtown (especially since traffic is a nightmare). ",3,negative
data/ca/43323/10478311/642534488.html,Embassy Suites by Hilton Minneapolis Downtown,"""Horrible experience for my family - Room had foul odor - No free parking available for guests - Was told $16 per night for parking, when I recieved my final bill I was charged $ 45 per night parking!!!!!!!!!",1,negative
data/ca/43323/10478311/645019428.html,Embassy Suites by Hilton Minneapolis Downtown,"""The hotel and suites were beautiful. I would have loved for my stay to have been extended, but I only had a few hours in my room. The bedding was great, the suite was really clean Andrew exceeded my expectations. The corner suite with views on multiple sides was great as well!",5,positive
data/ca/43323/10478311/645519995.html,Embassy Suites by Hilton Minneapolis Downtown,"""Breakfast hours start late and are not accommodating to early risers or events, pool had high chemical smell, lack of towels all weekend. Our large group was misled on what expectations were for our banquet room and after the fact charged with fees not in the contract so be aware.",1,negative
data/ca/43323/10478311/646031482.html,Embassy Suites by Hilton Minneapolis Downtown,"""This was a last minute booking. The staff was so nice. I worked a long day and needed a quite place to rest for the next day. The room was very impressive. Room service was on point. I had the steak and delicious. I could not ask for a better stay ",5,positive
data/ca/43323/10478311/646421780.html,Embassy Suites by Hilton Minneapolis Downtown,"""This facility was a great place to stay for us.  The gym was excellent, the food was delicious, the service was top notch, the parking was convenient, the skyway made it warm and safe when accessing other properties, and the room was clean and comfortable. Overall, I don't know what more any traveler could have asked for.",5,positive
data/ca/43323/10478311/646456751.html,Embassy Suites by Hilton Minneapolis Downtown,"""It was great to be right downtown. The rooms were spacious, quiet and furnished with very modern furnishings. Front desk staff recognized that we were in hurry and didn't go through the information I had just heard them give the person in front of me. Great breakfast and the kids loved the pool. We would stay again.",5,positive
data/ca/43323/10478311/649911568.html,Embassy Suites by Hilton Minneapolis Downtown,"""We spent two nights here and the hotel is neat and clean. Love the heights of the ceilings. The room we had was a studio on the 12th floor and it had an awesome view all though the weather frosted over the windows for most of the time. The breakfast selection was nice and fresh and the attendants were so kind and on top of things. The pool was warm and again the area was clean, not hot tub kind of disappointing. This is not a lap pool if that is your thing. Two things that I noted: 1. the hotels front lneterence does not have a \""circular drive\"" making it harder to check in  then some other hotels in the area. We also noted that many guest put their dirty dishes out in the hallway and it was there all the day\u002Fevening.",4,positive
data/ca/43323/10478311/651070962.html,Embassy Suites by Hilton Minneapolis Downtown,"""Atypical Embassy Suites perfectly re-utilizes a classic old building that oozes with charm.  High ceilings, gracious service and a spot-on location allowed all my business boxes to be checked.\n\nCheck-in was a breeze, after a simple one-block walk from the Light Rail stop (30-minute no-hassle transit time from MSP International Airport).  Convenient to the legendary Minneapolis Skywalk system.  Breakfast the next morning was fast and delicious complimentary buffet (including omlettes and eggs made to order).  \n\nThe room was modern, chic, clean and quiet.  Linens and towels were fresh and clean.  The bathroom was immaculate.  Highly recommended, and I would definitely return.",5,positive
data/ca/43323/10478311/651265895.html,Embassy Suites by Hilton Minneapolis Downtown,"""Was definitely crowded but staff handled great. Elevator rides to rooms took a while to get. Breakfast was busy but plentiful. Managers social was busy but the bartenders worked hard to keep the line down. Very centrally located and great customer service ",4,positive
data/ca/43323/10478311/651795727.html,Embassy Suites by Hilton Minneapolis Downtown,"""I actually though this Hotel was pretty awesome to stay at. Even though it is right down town, and the parking is horrible, it was a great stay. Close walking distance, and places to eat, but for the same price you can eat at Target Field. We liked staying here.",4,positive
data/ca/43323/10478311/653293706.html,Embassy Suites by Hilton Minneapolis Downtown,"""The lobby is nice and the rooms clean and comfortable and quite large.  The first two days of our vacation was awesome for the happy hour and breakfast but then some event came to town and the breakfast and happy hour time was so crowded it was uncomfortable with long waits for drinks and no where to sit.",4,positive
data/ca/43323/10478311/656625361.html,Embassy Suites by Hilton Minneapolis Downtown,"""The location was convenient to downtown. The evening reception cocktails were great. The snacks consisted of veggies and chips with salsa or guacamole. The pub next door was nice with decent food.  Breakfast was good with great omelettes.  I liked that they used text messaging to check on the stay. \n\nElevators are super slow.  There are 6 or more elevators but only a couple for guest use.  \nI was not told about incidental charge of $100 per night until calling after my credit card showed 2 transactions one for more than the reservation rate. \nThe room was a decent size.  On Friday night there was a very loud argument in the hallway that was disruptive the front desk was called multiple times. The hallway smelled of marijuana.  My friend also attempted to contact the hotel using the app but got no response. Finally the disruptive guest was asked to leave at 3am. ",3,negative
data/ca/43323/10478311/656773236.html,Embassy Suites by Hilton Minneapolis Downtown,"""We stayed here after the KISS concert on Monday night.  The rooms are very nice with an interesting contemporary layout paired with retro furniture. The bed was very comfortable as were the pillows.  That said, my girlfriend had a little bit of a cold and needed some Kleenex a few times.  The tissue box had been reloaded with different types and colors of tissue and only contained about 10 of them.  That was weird.  There was a coffee pot in the room and plenty of coffee \""pods\"" to make coffee.  However there were only 4 of those tiny little coffee creamer containers.  This is not supposed to be a penny pinching AmericInn, this was a Deluxe two-room suite at the Embassy Suites by Hilton!  \nThe other issue I had was that they placed the soap and shampoo by the sink and not already in the shower.  That made me feel like I was in a Motel 6.\nBreakfast was from 6-9 and you needed your key card to get in.  I arrived at 9:05 to see several people grabbing breakfast through the glass doors, however I was unable to get in.  Finally somebody allowed me in so I could grab a bite.  There were full bins of bacon, sausage, eggs, potatoes, etc that were going to waste because the doors were locked to any new comers at 9:05.  I did let several people in as I grabbed some eggs, but the idea of locking paying guests out at 9:05 from breakfast when there was plenty of food in all the serving pots felt very JV.  \nThe final thing that bothered me was that they have a happy hour near the lobby which was nice and had free drinks.  My problem is that the bathroom for happy hour patrons tucked a few twists and turns behind the happy hour area felt like a roadside rest.  It was very cold that night and the faucets to wash your hands are the automatic kind that you get at the target center or a road side rest with NO option to get hot water.  You actually have to hold one hand in front of the faucet sensor and one under the water all the while bearing freezing cold water on your hand.  Who designed this?  So disappointing for hotel that bills itself with much higher standards.",2,negative
data/ca/43323/10478311/657803373.html,Embassy Suites by Hilton Minneapolis Downtown,"""Good stay for a good price and connection to skywalk made it even better. Would definitely stay at this hotel again in the future.  Staff extremely friendly and helpful.  The prices for the limited snack items were comparable to a convenience store and appreciated.",5,positive
data/ca/43323/10478311/658473511.html,Embassy Suites by Hilton Minneapolis Downtown,"""This hotel was great! From the moment we hit the valet to walking in the front door and being told free cocktails at the bar. The room was cozy and very nice. The beds were comfortable and room was elegant. ",5,positive
data/ca/43323/10478311/658645154.html,Embassy Suites by Hilton Minneapolis Downtown,"""This hotel is very clean and the beds were very comfortable. The staff is terrific, especially Chera at the front desk. Breakfast buffet options were varied and fresh, including a huge bowl of fresh berries. My main issue was the bathroom. I was in an accessible room (unnecessarily), which was as big as a dorm room. The shower did not have a slope or a step-in so the room flooded when I showered. There is also no soap dish or shelf in the shower. Although the room has three mirrors, the lighting was all indirect and completely useless for makeup application. A wheelchair-bound woman wouldn't be able to see herself clearly in the one full-length mirror, as the front room was quite dark. \n\nI was in Minneapolis for a funeral. It was two days after a blizzard. All of downtown was still covered in ice and snow, which is a municipal issue. I walked from the light rail stop, which was close but a treacherous walk.  The hotel had also not properly cleared its sidewalk or curb, so even on day three I was still teetering through slushy snow in \""good\"" shoes to get into a car at the hotel entrance. \n\nThat being said, the location is excellent and there were more pluses than minuses. I would stay here again, in better weather and on an occasion that didn't require me to think so much about my appearance. It's pretty clear it was designed with the male business traveler in mind.",4,positive
data/ca/43323/10478311/661161099.html,Embassy Suites by Hilton Minneapolis Downtown,"""I stayed here for 3 nights on business. This Embassy Suites is located just a block from a Metro station, near several great restaurants, is within walking distance of just about anywhere downtown, and is connected to the Skyway, so you don't have to walk outside getting around the downtown area.   The room was clean, spacious and comfortable.   Shower was big.  \nThe Heating\u002FAC was a little loud out in the main room at night.  \nThe breakfast is great!  They make omelettes to order as well as having the regular setup you would expect for a decent complimentary breakfast.  \nThe gym is also the best I've seen in a hotel that wasn't just access to a nearby facility.  They had several cardio machines, a few weight machines, free weights, weight benches, and a cable machine.  ",5,positive
data/ca/43323/10478311/662318761.html,Embassy Suites by Hilton Minneapolis Downtown,"""This hotel is very nice. The rooms are large. It's an Embassy so it's two rooms. The lay out is a little different, but it still has separate rooms for you to sit in if you want to watch tv or sit at a table, on the couch while someone else is sleeping or in the shower.\n\nThe beds were queen size, so a little better than the Homewood where we had only double beds as options. \n\nIt was very easy to access everything in the city via the walkways. We did not have to go outside much to get to where we were going. You can walk to the Target Center easily from here.  There is limited and expensive parking with the hotel. I think you could self park here when the weather is a little nicer and you aren't in need of immediate shelter.  The staff were great and very helpful.  Romeo is the bar tender for the reception time. He is very friendly. He is dealing with a lot of people all wanting alcohol at once and does a great job of getting to everyone more pleasantly than they may be with him.  Great guy!!\n\nThe people servicing the rooms were very helpful and polite.  I would definitely recommend this hotel to anyone wanting to stay downtown.  \nThe place is covered up with people so the morning breakfast is rather crazy. However, if you aren't needing an omelet, you can easily get to what you need quickly.  I did have an omelet and it was worth the wait.\n\ni would rate this as a 4.5 since I my stay was as good if not better than I expected.\nA save 5s for places with a view of the ocean, lake or mountain and a spa.  This place was very good and would be a great place for anyone traveling to Minneapolis for events like baseball or basketball games.\nI enjoyed our stay.",4,positive
data/ca/43323/10478311/662851144.html,Embassy Suites by Hilton Minneapolis Downtown,"""Within walking distance of everything. Good food. Nice staff. Big rooms. Great pool and workout room. Great breakfast. Near First Avenue, and the stadiums. Restaurants within walking distance. Would book again.",5,positive
data/ca/43323/10478311/663734663.html,Embassy Suites by Hilton Minneapolis Downtown,"""Stayed here with the family for Spring Break and a trip to Mall of America and a Timberwolves game.  Got two adjoining rooms and Lacey was nice enough to upgrade us so the rooms actually adjoined to each other.  First rooms assigned adjoined, but not to each other.  Great customer service by Lacey!  Chris at valet was awesome, fantastic service.  And Romeo the bartender was also great.  And a big thanks to Zach in accounting for fixing duplicate valet charges.  Great staff at this property!  Nice pool and great fitness center.  A couple of things missing, but huge compared to most workout rooms at Hilton properties.  Can't remember the last time I saw a hanging bag to kick and punch for some great cardio after strength training.  Great location!  Super close to Nicolette Mall and shopping.  Ike's and Murry's are destination restaurants and should not be missed.  Ike's for lunch and Murry's for a great retro steakhouse.",5,positive
data/ca/43323/10478311/663849173.html,Embassy Suites by Hilton Minneapolis Downtown,"""Stayed for a work conference and relaxing after and I was more than satisfied with the service staff and hotel in general. The suite was a nice size and I enjoyed the separate work space and stand in shower. Bed was super comfortable and extra towels were brought up right away. ",5,positive
data/ca/43323/10478311/668318089.html,Embassy Suites by Hilton Minneapolis Downtown,"""Excellent hotel location with wonderful views of the city, spacious and clean rooms, and excellent amenities. Hotel staff was very professional and any issues or needs I had were fixed immediately and via text which was a wonderful option.",5,positive
data/ca/43323/10478311/669305451.html,Embassy Suites by Hilton Minneapolis Downtown,"""Awesome comfort for great value! Traveled in for business. The room was very well kept and comfortable. We really enjoyed the complimentary breakfast. The evening social was great with large turnout.  Great accommodations!",5,positive
data/ca/43323/10478311/671462693.html,Embassy Suites by Hilton Minneapolis Downtown,"""The lobby and decor were done well. A bar is an extension of the lobby with a fireplace. The hotel has wide halls and high ceilings. Our room was laid out comfortably with all of the amenities. We had a king size bed and wonderful windows.  The hot breakfast was a nice spread of food choices and the eating area was surrounded by windows. There is the Lyon\u2019s Pub attached through the lobby and Murray\u2019s steakhouse restaurant as well. ",5,positive
data/ca/43323/10478311/671635443.html,Embassy Suites by Hilton Minneapolis Downtown,"""For what you pay to stay you should be able to call and get ahold of room service.  We were there for a conference and at 8:30 pm we tried multiple times to get some dinner and when we tried asking the front desk they said there is only one person so they could be busy. When the motel is completely booked, you may want more than 1 person working. We ended up ordering out.\nOther than that the rooms were wonderful, breakfast was delicious and the free drinks were nice at happy hour.",4,positive
data/ca/43323/10478311/671936023.html,Embassy Suites by Hilton Minneapolis Downtown,"""Being a mulit year diamond member staying exclusively at Hilton properties for business and pleasure, I have stayed at some of the best and some of the worst properties in the brand.  This Hotel has very nice and clean rooms and excellent hallways and interior.  The breakfast is also standard Embassy Suites.  If just rating on interior, rooms, and breakfast this would be a 5.  \n\nUnfortunately there were plenty of issues with our stay as well.  We arrived at almost 2pm.  There were signs on the sidewalk that valet parking was $45.  That was not a problem and I was prepared to pay for that.  The issue is that there was no parking left in front of the hotel and I was not going to double park on a busy downtown street.  We went about 1\u002F2 a block and saw signs for public parking and took that.  It was not connected to our hotel so we grabbed our luggage and walked outside to the hotel.  Strike 1.  \n\nTried checking in and this is the first time that since being a Diamond member I have not been able to check in early.  Not a big deal since I was a little early and would rather get my room than a downgrade.  We dropped our bags at the desk and went for lunch.  We will call that like Strike 1.5\n\nGot the call around 3pm that our room was ready.  Went back to check in and was given keys to our room on the 10th floor.  The hallways were stunning with the vaulted ceilings.  The room also was better than expected.  My wife asked where my water and snacks were.  I said maybe they are in the room as I have been at some properties that furnish those in the rooms for diamond members so they don't have to worry about those at the desk.  There was nothing in the room.  So having to wait to check in, no mention or thank you for diamond member, and none of my member benefits equals strike 2.\n\nWe stayed in the room until 5:20pm and then decided to head down for the evening reception which was in the bar on the 1st floor.  The location is just not big enough to hold all of the people that were in the hotel.  Waited a good 10-15 minutes for a drink.  Was also going to stop at the front desk to inquire about my diamond perks, but there were at least 30 people waiting in line when we came down at 5:20pm and when we left at 6:15pm.  I have no idea why they only have 2 people working.  We left the manager's reception early because there just was no room and the line for drinks was too long.  Strike 3.\n\nAfter we arrived back for the night, I did stop at the front desk then.  I asked for my diamond perks.  He gave me a look like you must be trying to get extra and should have already got it.  I said I didn't get anything when I checked in.  He asked for my room number and name which I gave to him and he gave me a bag with 2 waters and a bag of snack mix.  Not quite the 3 snack\u002Frefreshment items and 2 bottles of water.\n\nBreakfast in the morning was the usual Embassy Suites breakfast on the 2nd floor.  This is really the room that they should use for the evening manager's reception to accomodate all of the hotel guests.  We packed and left.  One final issue was of course hitting check-out on the Hilton app did nothing and returned an error.\n\nThere are plenty of other Hilton options in downtown Minneapolis.  This on is always the highest priced and not worth the extra money.  The Hilton is not to far and was very nice the last time I stayed there.  Even the new Hampton Inn is better in my opinion than this.",2,negative
data/ca/43323/10478311/674312711.html,Embassy Suites by Hilton Minneapolis Downtown,"""The hotel was clean, the staff was friendly, the accommodations were great.  This was one of my best Embassy Suites stays.  The evening reception was nice.  As always, the breakfast was delicious.  I will definitely stay here again!",5,positive
